launch_id,dataset_name,model_name,trial_id,seed,params,best_val_metric,final_test_metric,best_epoch,metric_name,metric_direction,run_dir
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v1,15,15,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.728,0.705,280,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v1/hpo_trial_015/seed_15/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v1,16,16,"{""alpha"": 0.3, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.664,0.648,4,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v1/hpo_trial_016/seed_16/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v1,17,17,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 2}",0.724,0.712,106,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v1/hpo_trial_017/seed_17/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v1,18,18,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 3}",0.712,0.661,49,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v1/hpo_trial_018/seed_18/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v1,19,19,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.716,0.705,220,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v1/hpo_trial_019/seed_19/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,0,0,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.1, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.684,0.374,5,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_000/seed_0/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,1,1,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.5, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.7,0.692,53,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_001/seed_1/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,2,2,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.654,0.647,148,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_002/seed_2/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,3,3,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.5, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 2}",0.682,0.627,30,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_003/seed_3/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,4,4,"{""alpha"": 1.0, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 1.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.61,0.548,8,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_004/seed_4/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,5,5,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.652,0.336,13,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_005/seed_5/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,6,6,"{""alpha"": 1.0, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.654,0.333,3,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_006/seed_6/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,7,7,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.662,0.67,53,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_007/seed_7/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,8,8,"{""alpha"": 0.03, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.688,0.667,4,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_008/seed_8/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,9,9,"{""alpha"": 1.0, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 2}",0.676,0.661,9,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_009/seed_9/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,10,10,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.5, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.55,0.337,8,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_010/seed_10/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,11,11,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.698,0.661,23,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_011/seed_11/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,12,12,"{""alpha"": 1.0, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.5, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.678,0.661,3,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_012/seed_12/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,13,13,"{""alpha"": 1.0, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.666,0.669,18,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_013/seed_13/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,14,14,"{""alpha"": 0.03, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 2}",0.736,0.712,218,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_014/seed_14/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,15,15,"{""alpha"": 0.03, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.688,0.674,11,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_015/seed_15/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,16,16,"{""alpha"": 1.0, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.66,0.662,46,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_016/seed_16/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,17,17,"{""alpha"": 0.05, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.722,0.702,244,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_017/seed_17/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,18,18,"{""alpha"": 0.1, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.672,0.659,78,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_018/seed_18/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Citeseer,GLANT_v2,19,19,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.708,0.331,6,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Citeseer/GLANT_v2/hpo_trial_019/seed_19/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,0,0,"{""alpha"": 0.05, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.6101694915254238,0.3783783783783784,32,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_000/seed_0/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,1,1,"{""alpha"": 0.03, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 2}",0.5932203389830508,0.4594594594594595,10,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_001/seed_1/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,2,2,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.5932203389830508,0.4054054054054054,33,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_002/seed_2/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,3,3,"{""alpha"": 0.05, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.5254237288135594,0.6486486486486487,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_003/seed_3/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,4,4,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.6779661016949152,0.4864864864864865,34,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_004/seed_4/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,5,5,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.576271186440678,0.4324324324324324,30,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_005/seed_5/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,6,6,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.6440677966101694,0.5675675675675675,66,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_006/seed_6/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,7,7,"{""alpha"": 0.05, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 2}",0.6779661016949152,0.3783783783783784,5,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_007/seed_7/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,8,8,"{""alpha"": 0.05, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.6440677966101694,0.4864864864864865,12,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_008/seed_8/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,9,9,"{""alpha"": 0.03, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.6271186440677966,0.4594594594594595,14,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_009/seed_9/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,10,10,"{""alpha"": 0.03, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.6271186440677966,0.5945945945945946,25,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_010/seed_10/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,11,11,"{""alpha"": 0.1, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.559322033898305,0.4864864864864865,20,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_011/seed_11/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,12,12,"{""alpha"": 0.05, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.559322033898305,0.5945945945945946,5,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_012/seed_12/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,13,13,"{""alpha"": 0.05, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.576271186440678,0.4324324324324324,13,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_013/seed_13/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,14,14,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.576271186440678,0.6216216216216216,93,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_014/seed_14/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,15,15,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.6440677966101694,0.4864864864864865,13,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_015/seed_15/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,16,16,"{""alpha"": 0.03, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 2}",0.6101694915254238,0.5135135135135135,7,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_016/seed_16/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,17,17,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.5932203389830508,0.4594594594594595,17,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_017/seed_17/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,18,18,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 2}",0.559322033898305,0.6216216216216216,13,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_018/seed_18/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v1,19,19,"{""alpha"": 0.05, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.5254237288135594,0.6486486486486487,2,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v1/hpo_trial_019/seed_19/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,0,0,"{""alpha"": 0.3, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.6101694915254238,0.5135135135135135,8,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_000/seed_0/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,1,1,"{""alpha"": 1.0, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.6271186440677966,0.5675675675675675,34,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_001/seed_1/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,2,2,"{""alpha"": 0.05, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.576271186440678,0.5675675675675675,77,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_002/seed_2/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,3,3,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.6440677966101694,0.5135135135135135,35,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_003/seed_3/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,4,4,"{""alpha"": 0.3, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.5, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.6779661016949152,0.6486486486486487,67,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_004/seed_4/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,5,5,"{""alpha"": 0.03, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.1, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.6101694915254238,0.3783783783783784,14,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_005/seed_5/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,6,6,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.6610169491525424,0.4594594594594595,5,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_006/seed_6/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,7,7,"{""alpha"": 0.5, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.1, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.5932203389830508,0.4594594594594595,7,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_007/seed_7/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,8,8,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.576271186440678,0.4324324324324324,12,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_008/seed_8/run_0
