epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1
100,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6127125024795532, 0.6265139579772949]",0.9793224930763244,0.9659416675567628,0.0084854522719979,0.0121750440448522,0.6127125024795532,0.6265139579772949
100,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6569597721099854, 0.6492174863815308]",0.7173961400985718,0.6789897084236145,0.0110604455694556,0.0098991366103291,0.6569597721099854,0.6492174863815308
100,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6127125024795532, 0.6265139579772949]",0.9793224930763244,0.9659416675567628,0.0084854522719979,0.0121750440448522,0.6127125024795532,0.6265139579772949
150,train,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7124758362770081, 0.6956988573074341]",0.7721209526062012,0.7219013571739197,0.0249945409595966,0.0152708673849701,0.7124758362770081,0.6956988573074341
150,train,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6375771760940552, 0.6494212746620178]",0.9834966659545898,0.9684683084487916,0.0141377104446291,0.0205929689109325,0.6375771760940552,0.6494212746620178
150,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7134354114532471, 0.6965420246124268]",0.772808849811554,0.72232985496521,0.0121118547394871,0.008477333933115,0.7134354114532471,0.6965420246124268
150,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6379790902137756, 0.6498534679412842]",0.9871768355369568,0.9728245735168456,0.0047948760911822,0.0082726655527949,0.6379790902137756,0.6498534679412842
150,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7134354114532471, 0.6965420246124268]",0.772808849811554,0.72232985496521,0.0121118547394871,0.008477333933115,0.7134354114532471,0.6965420246124268
150,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6379790902137756, 0.6498534679412842]",0.9871768355369568,0.9728245735168456,0.0047948760911822,0.0082726655527949,0.6379790902137756,0.6498534679412842
200,train,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7515352368354797, 0.73018878698349]",0.8030096888542175,0.7515896558761597,0.0236666370183229,0.0137929944321513,0.7515352368354797,0.73018878698349
200,train,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6578792929649353, 0.666819155216217]",0.9852870106697084,0.9685500264167786,0.0140802226960659,0.0217879731208086,0.6578792929649353,0.666819155216217
200,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.751981794834137, 0.730546236038208]",0.803904116153717,0.7518699765205383,0.0114456228911876,0.0074130007997155,0.751981794834137,0.730546236038208
200,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6581192016601562, 0.6670641899108887]",0.9894886016845704,0.9739802479743958,0.003754602978006,0.0076324758119881,0.6581192016601562,0.6670641899108887
200,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.751981794834137, 0.730546236038208]",0.803904116153717,0.7518699765205383,0.0114456228911876,0.0074130007997155,0.751981794834137,0.730546236038208
200,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6581192016601562, 0.6670641899108887]",0.9894886016845704,0.9739802479743958,0.003754602978006,0.0076324758119881,0.6581192016601562,0.6670641899108887
250,train,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7623893618583679, 0.7395508289337158]",0.8107421398162842,0.7593260407447815,0.0223086923360824,0.0128433015197515,0.7623893618583679,0.7395508289337158
250,train,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6639519929885864, 0.6725745797157288]",0.986574411392212,0.9708500504493712,0.013691222295165,0.0210980512201786,0.6639519929885864,0.6725745797157288
250,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7624842524528503, 0.7396349906921387]",0.8120372891426086,0.7598150372505188,0.011152901686728,0.007148936856538,0.7624842524528503,0.7396349906921387
250,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.664008617401123, 0.6726277470588684]",0.9905655980110168,0.976033091545105,0.0034707246813923,0.0072317169979214,0.664008617401123,0.6726277470588684
250,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7624842524528503, 0.7396349906921387]",0.8120372891426086,0.7598150372505188,0.011152901686728,0.007148936856538,0.7624842524528503,0.7396349906921387
250,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.664008617401123, 0.6726277470588684]",0.9905655980110168,0.976033091545105,0.0034707246813923,0.0072317169979214,0.664008617401123,0.6726277470588684
