event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,100,test,0,0.00043199999999999993,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5270872116088867, 0.5341628789901733]",,,,0,,,0.5335663557052612,0.5399177074432373,0.001891817431896925,0.0018471538787707686,0.5270872116088867,0.5341628789901733,0.9999963641166687,0.0008224812336266041,0.01297307014465332,0.9999873042106628,0.9999963641166687,0.0007485797395929694,0.015469580888748169,0.9999855160713196
forward,150,train,0,5.5987199999999985e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5286592841148376, 0.5358182191848755]",,,,0,,,0.5351282954216003,0.5415635704994202,0.004283927846699953,0.004079926293343306,0.5286592841148376,0.5358182191848755,,,,,,,,
backward,150,train,0,5.5987199999999985e-05,2,,,,,,,,,,,,0,0.027564879078470307,,,,,,,,,,,,,,,
forward,150,val,0,5.5987199999999985e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5286679863929749, 0.5358289480209351]",,,,0,,,0.5351361632347107,0.5416553020477295,0.0019160272786393762,0.0018908330239355564,0.5286679863929749,0.5358289480209351,0.9999968409538269,0.0008259998867288232,0.012963354587554932,0.9999870657920837,0.9999967217445374,0.0007542522507719696,0.015489399433135986,0.9999858140945435
forward,150,test,0,5.5987199999999985e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5286679863929749, 0.5358289480209351]",,,,0,,,0.5351361632347107,0.5416553020477295,0.0019160272786393762,0.0018908330239355564,0.5286679863929749,0.5358289480209351,0.9999968409538269,0.0008259998867288232,0.012963354587554932,0.9999870657920837,0.9999967217445374,0.0007542522507719696,0.015489399433135986,0.9999858140945435
forward,200,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5288310647010803, 0.5360207557678223]",,,,0,,,0.5352951884269714,0.5418287515640259,0.004520319402217865,0.0043567754328250885,0.5288310647010803,0.5360207557678223,,,,,,,,
backward,200,train,0,1e-05,2,,,,,,,,,,,,0,0.03054694937310773,,,,,,,,,,,,,,,
forward,200,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5288327932357788, 0.5360228419303894]",,,,0,,,0.5352967977523804,0.5418593883514404,0.0019178210059180856,0.0018944855546578765,0.5288327932357788,0.5360228419303894,0.9999969005584717,0.0008265575161203742,0.012977451086044312,0.9999872446060181,0.9999967217445374,0.0007546583074145019,0.01550757884979248,0.9999855756759644
forward,200,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5288327932357788, 0.5360228419303894]",,,,0,,,0.5352967977523804,0.5418593883514404,0.0019178210059180856,0.0018944855546578765,0.5288327932357788,0.5360228419303894,0.9999969005584717,0.0008265575161203742,0.012977451086044312,0.9999872446060181,0.9999967217445374,0.000754658249206841,0.01550757884979248,0.9999855756759644
forward,250,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5289305448532104, 0.5361143350601196]",,,,0,,,0.5354766249656677,0.5420783758163452,0.004265626426786184,0.004346848465502262,0.5289305448532104,0.5361143350601196,,,,,,,,
backward,250,train,0,1e-05,2,,,,,,,,,,,,0,0.03810969128894637,,,,,,,,,,,,,,,
forward,250,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5289326310157776, 0.5361161828041077]",,,,0,,,0.535396933555603,0.5419559478759766,0.001919135102070868,0.0018969580996781588,0.5289326310157776,0.5361161828041077,0.9999969005584717,0.0008267438388429582,0.01297539472579956,0.9999872446060181,0.9999968409538269,0.0007550237933173776,0.015525102615356445,0.9999856352806091
forward,250,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5289326310157776, 0.5361161828041077]",,,,0,,,0.535396933555603,0.5419559478759766,0.001919135102070868,0.0018969580996781588,0.5289326310157776,0.5361161828041077,0.9999969005584717,0.0008267437224276364,0.01297539472579956,0.9999872446060181,0.9999968409538269,0.0007550237933173776,0.015525102615356445,0.9999856352806091
forward,300,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.5290267467498779, 0.5362129211425781]",,,,0,,,0.5354876518249512,0.5420719385147095,0.004357204772531986,0.0043032485991716385,0.5290267467498779,0.5362129211425781,,,,,,,,
backward,300,train,0,1e-05,2,,,,,,,,,,,,0,0.03653060767745988,,,,,,,,,,,,,,,
forward,300,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.529028594493866, 0.5362150073051453]",,,,0,,,0.5354897975921631,0.5420590043067932,0.0019203282427042723,0.0018990336684510112,0.529028594493866,0.5362150073051453,0.9999969005584717,0.0008267548400908709,0.01298069953918457,0.9999871253967285,0.9999968409538269,0.0007553400937467813,0.015536308288574219,0.9999853372573853
forward,300,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]","[0.529028594493866, 0.5362150073051453]",,,,0,,,0.5354897975921631,0.5420590043067932,0.0019203282427042723,0.0018990336684510112,0.529028594493866,0.5362150073051453,0.9999969005584717,0.0008267548400908709,0.01298069953918457,0.9999871253967285,0.9999968409538269,0.0007553400937467813,0.015536308288574219,0.9999852776527405
