epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1
100,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6549322605133057, 0.6501151919364929]",0.7140095233917236,0.6912908554077148,0.0107978917658329,0.0115084527060389,0.6549322605133057,0.6501151919364929
100,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6041513681411743, 0.6192753911018372]",0.9811376929283142,0.9790120124816896,0.0071646897122263,0.0077014467678964,0.6041513681411743,0.6192753911018372
100,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6549322605133057, 0.6501151919364929]",0.7140095233917236,0.6912908554077148,0.0107978917658329,0.0115084527060389,0.6549322605133057,0.6501151919364929
100,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6041513681411743, 0.6192753911018372]",0.9811376929283142,0.9790120124816896,0.0071646892465651,0.0077014472335577,0.6041513681411743,0.6192753911018372
150,train,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7003137469291687, 0.6907916069030762]",0.7564268112182617,0.7282114028930664,0.0243720393627882,0.0200623720884323,0.7003137469291687,0.6907916069030762
150,train,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6234897375106812, 0.6366222500801086]",0.9804469347000122,0.9767161011695862,0.0165283437818288,0.0182316564023494,0.6234897375106812,0.6366222500801086
150,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7008716464042664, 0.6913028955459595]",0.7578166127204895,0.7293465733528137,0.0116181084886193,0.0110869538038969,0.7008716464042664,0.6913028955459595
150,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6237447261810303, 0.6368674635887146]",0.984806478023529,0.9813205003738404,0.006127315107733,0.007050881627947,0.6237447261810303,0.6368674635887146
150,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7008716464042664, 0.6913028955459595]",0.7578166127204895,0.7293465733528137,0.0116181084886193,0.0110869538038969,0.7008716464042664,0.6913028955459595
150,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6237447261810303, 0.6368674635887146]",0.984806478023529,0.9813205003738404,0.0061273155733942,0.0070508811622858,0.6237447261810303,0.6368674635887146
200,train,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7177202701568604, 0.7059089541435242]",0.7714537978172302,0.7412278056144714,0.0231885071843862,0.0192874297499656,0.7177202701568604,0.7059089541435242
200,train,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6320131421089172, 0.6446481347084045]",0.9810807108879088,0.97713965177536,0.0166967250406742,0.0182590130716562,0.6320131421089172,0.6446481347084045
200,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7180284261703491, 0.7061865925788879]",0.7722004652023315,0.7417982220649719,0.0114913051947951,0.0106659224256873,0.7180284261703491,0.7061865925788879
200,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6321856379508972, 0.6447967290878296]",0.985335648059845,0.981626033782959,0.0060846703127026,0.0071127419359982,0.6321856379508972,0.6447967290878296
200,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7180284261703491, 0.7061865925788879]",0.7722004652023315,0.7417982220649719,0.0114913051947951,0.0106659224256873,0.7180284261703491,0.7061865925788879
200,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6321856379508972, 0.6447967290878296]",0.985335648059845,0.981626033782959,0.0060846703127026,0.0071127424016594,0.6321856379508972,0.6447967290878296
250,train,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7241179347038269, 0.7118181586265564]",0.7760631442070007,0.7458315491676331,0.023299966007471,0.0193213298916816,0.7241179347038269,0.7118181586265564
250,train,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6355999112129211, 0.6478262543678284]",0.9826931953430176,0.9786401987075806,0.0151714300736784,0.0171335767954587,0.6355999112129211,0.6478262543678284
250,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.724157452583313, 0.7118560075759888]",0.7773492336273193,0.746742844581604,0.0114166298881173,0.0105036087334156,0.724157452583313,0.7118560075759888
250,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.635621964931488, 0.6478466987609863]",0.9868213534355164,0.983085870742798,0.0056667765602469,0.0067557296715676,0.635621964931488,0.6478466987609863
250,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.724157452583313, 0.7118560075759888]",0.7773492336273193,0.746742844581604,0.0114166298881173,0.0105036087334156,0.724157452583313,0.7118560075759888
250,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.635621964931488, 0.6478466987609863]",0.9868213534355164,0.983085870742798,0.0056667765602469,0.0067557296715676,0.635621964931488,0.6478466987609863
