launch_id,dataset_name,model_name,trial_id,seed,params,best_val_metric,final_test_metric,best_epoch,metric_name,metric_direction,run_dir
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,20,0,"{""act"": ""elu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""hop_scalar_profile"": ""front_loaded"", ""lr"": 0.002, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.9, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.002}",0.804,0.804,65,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_020\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,21,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 2, ""hidden_channels"": 64, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.81,0.812,93,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_021\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,22,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 2, ""hidden_channels"": 64, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.812,0.818,59,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_022\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,23,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 2, ""hidden_channels"": 64, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.81,0.818,59,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_023\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,24,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 2, ""hidden_channels"": 64, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.812,0.816,59,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_024\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,25,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.45, ""branch_norm"": ""none"", ""dropout"": 0.6, ""heads"": 2, ""hidden_channels"": 64, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.0015}",0.81,0.806,63,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_025\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,26,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.6, ""branch_norm"": ""none"", ""dropout"": 0.55, ""heads"": 2, ""hidden_channels"": 96, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.005, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.774,0.771,27,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_026\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,27,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.5, ""branch_norm"": ""none"", ""dropout"": 0.65, ""heads"": 2, ""hidden_channels"": 48, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.004, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 40000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.806,0.808,71,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_027\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,28,0,"{""act"": ""elu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""hop_scalar_profile"": ""one_hop_strong"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 15000, ""num_layers"": 2, ""root_scalar_init"": 0.9, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.818,0.811,70,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_028\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,29,0,"{""act"": ""elu"", ""alpha"": 1.0, ""attn_dropout"": 0.6, ""branch_norm"": ""none"", ""dropout"": 0.6, ""heads"": 8, ""hidden_channels"": 32, ""hop_scalar_profile"": ""one_hop_strong"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 15000, ""num_layers"": 2, ""root_scalar_init"": 0.9, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.001}",0.796,0.808,55,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_029\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,30,0,"{""act"": ""elu"", ""alpha"": 1.0, ""attn_dropout"": 0.45, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""hop_scalar_profile"": ""one_hop_strong"", ""lr"": 0.002, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 15000, ""num_layers"": 2, ""root_scalar_init"": 0.9, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.002}",0.822,0.814,71,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_030\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,31,0,"{""act"": ""elu"", ""alpha"": 1.0, ""attn_dropout"": 0.45, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""hop_scalar_profile"": ""one_hop_strong"", ""lr"": 0.002, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 15000, ""num_layers"": 2, ""root_scalar_init"": 0.9, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.002}",0.822,0.813,71,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_031\seed_0\run_0
