epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1
50,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.5675715208053589, 0.5619847178459167]",0.5914158821105957,0.5706518292427063,0.0057943174615502,0.0047184065915644,0.5675715208053589,0.5619847178459167
50,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.5650725364685059, 0.5448060631752014]",0.8455638885498047,0.6270545125007629,0.0043058195151388,0.014252801425755,0.5650725364685059,0.5448060631752014
100,train,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6597757339477539, 0.5985613465309143]",0.715002715587616,0.6075994968414307,0.0238673165440559,0.0109434593468904,0.6597757339477539,0.5985613465309143
100,train,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6148528456687927, 0.5694272518157959]",0.9769563674926758,0.7113739848136902,0.0154777532443404,0.0673115625977516,0.6148528456687927,0.5694272518157959
100,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6614503264427185, 0.5996303558349609]",0.7171519994735718,0.6086483597755432,0.0114126959815621,0.0071719381958246,0.6614503264427185,0.5996303558349609
100,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6155657172203064, 0.5701944231987]",0.9816358685493468,0.7167307138442993,0.0021384065039455,0.0456880182027816,0.6155657172203064,0.5701944231987
100,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6614503264427185, 0.5996303558349609]",0.7171519994735718,0.6086483597755432,0.0114126959815621,0.0071719381958246,0.6614503264427185,0.5996303558349609
100,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6155657172203064, 0.5701944231987]",0.9816358685493468,0.7167307138442993,0.0021384065039455,0.0456880182027816,0.6155657172203064,0.5701944231987
150,train,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7271414399147034, 0.6296206712722778]",0.7861581444740295,0.6372260451316833,0.0261024627834558,0.0095064593479037,0.7271414399147034,0.6296206712722778
150,train,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6418523192405701, 0.5709576606750488]",0.9894154667854308,0.6673747301101685,0.0099311573430895,0.1492237150669098,0.6418523192405701,0.5709576606750488
150,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7282222509384155, 0.6302259564399719]",0.7882726192474365,0.6376941800117493,0.0128080686554312,0.0058244126848876,0.7282222509384155,0.6302259564399719
150,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6422488689422607, 0.5701417326927185]",0.9924373626708984,0.6678692102432251,0.0010184656130149,0.1235056743025779,0.6422488689422607,0.5701417326927185
150,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7282222509384155, 0.6302259564399719]",0.7882726192474365,0.6376941800117493,0.0128080686554312,0.0058244126848876,0.7282222509384155,0.6302259564399719
150,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6422488689422607, 0.5701417326927185]",0.9924373626708984,0.6678692102432251,0.0010184656130149,0.1235056743025779,0.6422488689422607,0.5701417326927185
200,train,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7735061645507812, 0.649488627910614]",0.8257777094841003,0.6550442576408386,0.0239668451249599,0.0079190479591488,0.7735061645507812,0.649488627910614
200,train,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6580193638801575, 0.5645747780799866]",0.9924325346946716,0.6019231081008911,0.0086117144674062,0.2187733650207519,0.6580193638801575,0.5645747780799866
200,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7742745280265808, 0.649860143661499]",0.8275553584098816,0.6553918719291687,0.012388345785439,0.0047709182836115,0.7742745280265808,0.649860143661499
200,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6582881212234497, 0.5643420219421387]",0.9948014616966248,0.6112842559814453,0.0007744185859337,0.1937839835882187,0.6582881212234497,0.5643420219421387
200,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7742745280265808, 0.649860143661499]",0.8275553584098816,0.6553918719291687,0.012388345785439,0.0047709182836115,0.7742745280265808,0.649860143661499
200,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6582881212234497, 0.5643420219421387]",0.9948014616966248,0.6112842559814453,0.0007744185859337,0.1937839835882187,0.6582881212234497,0.5643420219421387
250,train,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.8053479194641113, 0.6650286912918091]",0.8490306735038757,0.669637143611908,0.0211690012365579,0.0060787755064666,0.8053479194641113,0.6650286912918091
250,train,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6704992055892944, 0.5635583400726318]",0.9933915734291076,0.6124895811080933,0.008567189797759,0.2478588670492172,0.6704992055892944,0.5635583400726318
250,val,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.8057016134262085, 0.6651468276977539]",0.8503833413124084,0.6696960926055908,0.0113760726526379,0.0039731077849864,0.8057016134262085,0.6651468276977539
250,val,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6706363558769226, 0.5637871623039246]",0.995652675628662,0.631421685218811,0.0004043304070364,0.2266927659511566,0.6706363558769226,0.5637871623039246
250,test,0,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.8057016134262085, 0.6651468276977539]",0.8503833413124084,0.6696960926055908,0.0113760726526379,0.0039731077849864,0.8057016134262085,0.6651468276977539
250,test,1,2,,,,"[2708, 2]",2.0,"[""hop_1"", ""hop_2""]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6706363558769226, 0.5637871623039246]",0.995652675628662,0.631421685218811,0.0004043304070364,0.2266927659511566,0.6706363558769226,0.5637871623039246
