event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
backward,50,train,0,0.005,2,,,,,,,,,,,,0,0.0616120808385226,,,,,,,,,,,,,,,
backward,50,train,1,0.005,2,,,,,,,,,,,,0,0.03969512632782458,,,,,,,,,,,,,,,
forward,50,val,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.5696589350700378, 0.5002307295799255]",,,,0,,,0.5947886109352112,0.0,0.005783212371170521,0.0,0.5696589350700378,0.5002307295799255,0.9999871850013733,0.0010057848412543535,0.02041417360305786,0.9999791383743286,nan,nan,nan,nan
forward,50,val,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.5707718133926392, 0.4994789958000183]",,,,0,,,0.7338663935661316,0.0,0.005919521674513817,0.0,0.5707718133926392,0.4994789958000183,0.9998604655265808,0.0026788695249706507,0.05905658006668091,0.9998471736907959,nan,nan,nan,nan
forward,50,test,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.5696589350700378, 0.5002307295799255]",,,,0,,,0.5947886109352112,0.0,0.005783212371170521,0.0,0.5696589350700378,0.5002307295799255,0.9999871850013733,0.0010057848412543535,0.02041417360305786,0.9999791383743286,nan,nan,nan,nan
forward,50,test,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.5707718133926392, 0.4994789958000183]",,,,0,,,0.7338663935661316,0.0,0.0059195212088525295,0.0,0.5707718133926392,0.4994789958000183,0.9998604655265808,0.0026788697578012943,0.05905658006668091,0.9998471736907959,nan,nan,nan,nan
forward,100,train,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.6629313826560974, 0.5000181794166565]",,,,0,,,0.7215136289596558,0.0,0.024477187544107437,0.0,0.6629313826560974,0.5000181794166565,,,,,,,,
forward,100,train,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.635175347328186, 0.500047504901886]",,,,0,,,0.9523632526397705,0.0,0.036513037979602814,0.0,0.635175347328186,0.500047504901886,,,,,,,,
backward,100,train,0,0.005,2,,,,,,,,,,,,0,0.0970774809943116,,,,,,,,,,,,,,,
backward,100,train,1,0.005,2,,,,,,,,,,,,0,0.020258295706724053,,,,,,,,,,,,,,,
forward,100,val,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.6645244359970093, 0.5000189542770386]",,,,0,,,0.7233613133430481,0.0,0.011549445800483227,0.0,0.6645244359970093,0.5000189542770386,0.9996719360351562,0.003605021396651864,0.0962236225605011,0.9996438026428223,nan,nan,nan,nan
forward,100,val,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.6360955834388733, 0.5000386834144592]",,,,0,,,0.9631194472312927,0.0,0.0041691092774271965,0.0,0.6360955834388733,0.5000386834144592,0.9946355223655701,0.016416599974036217,0.39080610871315,0.9940142631530762,nan,nan,nan,nan
forward,100,test,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.6645244359970093, 0.5000189542770386]",,,,0,,,0.7233613133430481,0.0,0.011549445800483227,0.0,0.6645244359970093,0.5000189542770386,0.9996719360351562,0.003605021396651864,0.0962236225605011,0.9996439218521118,nan,nan,nan,nan
forward,100,test,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.6360955834388733, 0.5000386834144592]",,,,0,,,0.9631194472312927,0.0,0.0041691092774271965,0.0,0.6360955834388733,0.5000386834144592,0.9946355223655701,0.016416601836681366,0.39080610871315,0.9940142631530762,nan,nan,nan,nan
forward,150,train,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.7284998893737793, 0.4999995231628418]",,,,0,,,0.7892127633094788,0.0,0.026295939460396767,0.0,0.7284998893737793,0.4999995231628418,,,,,,,,
forward,150,train,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.6786889433860779, 0.5000038743019104]",,,,0,,,0.9690150618553162,0.0,0.03267191722989082,0.0,0.6786889433860779,0.5000038743019104,,,,,,,,
backward,150,train,0,0.005,2,,,,,,,,,,,,0,0.08717103266646312,,,,,,,,,,,,,,,
backward,150,train,1,0.005,2,,,,,,,,,,,,0,0.012929866239110084,,,,,,,,,,,,,,,
forward,150,val,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.7295334339141846, 0.4999989867210388]",,,,0,,,0.7910017371177673,0.0,0.013021568767726421,0.0,0.7295334339141846,0.4999989867210388,0.9991201758384705,0.006167485844343901,0.19125062227249146,0.9990014433860779,nan,nan,nan,nan
forward,150,val,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.6794205904006958, 0.5000033378601074]",,,,0,,,0.9795786142349243,0.0,0.0032627086620777845,0.0,0.6794205904006958,0.5000033378601074,0.9982049465179443,0.010585451498627663,0.2830004096031189,0.9975352883338928,nan,nan,nan,nan
forward,150,test,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.7295334339141846, 0.4999989867210388]",,,,0,,,0.7910017371177673,0.0,0.013021568767726421,0.0,0.7295334339141846,0.4999989867210388,0.9991201758384705,0.006167485844343901,0.19125062227249146,0.9990014433860779,nan,nan,nan,nan
forward,150,test,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.6794205904006958, 0.5000033378601074]",,,,0,,,0.9795786142349243,0.0,0.003262708894908428,0.0,0.6794205904006958,0.5000033378601074,0.9982049465179443,0.010585452429950237,0.2830004096031189,0.9975352883338928,nan,nan,nan,nan
forward,200,train,0,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.7581493854522705, 0.5000000596046448]",,,,0,,,0.8144074082374573,0.0,0.025120751932263374,0.0,0.7581493854522705,0.5000000596046448,,,,,,,,
forward,200,train,1,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.7013365626335144, 0.49999988079071045]",,,,0,,,0.9718350768089294,0.0,0.03515500947833061,0.0,0.7013365626335144,0.49999988079071045,,,,,,,,
backward,200,train,0,0.0018,2,,,,,,,,,,,,0,0.06393653050197594,,,,,,,,,,,,,,,
backward,200,train,1,0.0018,2,,,,,,,,,,,,0,0.011093370134872027,,,,,,,,,,,,,,,
forward,200,val,0,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.758452296257019, 0.5000000596046448]",,,,0,,,0.815764307975769,0.0,0.012745155952870846,0.0,0.758452296257019,0.5000000596046448,0.9989719986915588,0.0068105412647128105,0.18973523378372192,0.9988442659378052,nan,nan,nan,nan
forward,200,val,1,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.7015775442123413, 0.49999988079071045]",,,,0,,,0.981961190700531,0.0,0.003065763507038355,0.0,0.7015775442123413,0.49999988079071045,0.999678909778595,0.004716410767287016,0.09791988134384155,0.999458909034729,nan,nan,nan,nan
forward,200,test,0,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.758452296257019, 0.5000000596046448]",,,,0,,,0.815764307975769,0.0,0.012745155952870846,0.0,0.758452296257019,0.5000000596046448,0.9989719986915588,0.0068105412647128105,0.18973523378372192,0.9988442659378052,nan,nan,nan,nan
forward,200,test,1,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.7015775442123413, 0.49999988079071045]",,,,0,,,0.981961190700531,0.0,0.003065763507038355,0.0,0.7015775442123413,0.49999988079071045,0.999678909778595,0.0047164116986095905,0.09791988134384155,0.9994587898254395,nan,nan,nan,nan
forward,250,train,0,0.00108,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.7717939019203186, 0.5]",,,,0,,,0.8252570629119873,0.0,0.024320382624864578,0.0,0.7717939019203186,0.5,,,,,,,,
forward,250,train,1,0.00108,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.7124766707420349, 0.5]",,,,0,,,0.9737860560417175,0.0,0.03487598896026611,0.0,0.7124766707420349,0.5,,,,,,,,
backward,250,train,0,0.00108,2,,,,,,,,,,,,0,0.07675312882910806,,,,,,,,,,,,,,,
backward,250,train,1,0.00108,2,,,,,,,,,,,,0,0.011966121194409707,,,,,,,,,,,,,,,
forward,250,val,0,0.00108,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.7719651460647583, 0.5]",,,,0,,,0.8265581130981445,0.0,0.012480126693844795,0.0,0.7719651460647583,0.5,0.9988461136817932,0.007231594063341618,0.19765281677246094,0.9986854791641235,nan,nan,nan,nan
forward,250,val,1,0.00108,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.7126209735870361, 0.5]",,,,0,,,0.9834601879119873,0.0,0.0027415354270488024,0.0,0.7126209735870361,0.5,0.999761700630188,0.003986648749560118,0.08611276745796204,0.9995921850204468,nan,nan,nan,nan
forward,250,test,0,0.00108,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, true]","[0.7719651460647583, 0.5]",,,,0,,,0.8265581130981445,0.0,0.012480126693844795,0.0,0.7719651460647583,0.5,0.9988461136817932,0.007231594063341618,0.19765281677246094,0.9986854791641235,nan,nan,nan,nan
forward,250,test,1,0.00108,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, true]","[0.7126209735870361, 0.5]",,,,0,,,0.9834601879119873,0.0,0.0027415354270488024,0.0,0.7126209735870361,0.5,0.999761700630188,0.003986648749560118,0.08611276745796204,0.9995921850204468,nan,nan,nan,nan
