event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,100,train,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6039414405822754, 0.6179431676864624]",,,,0,,,0.9770752787590027,0.9762305021286011,0.016648616641759872,0.017419865354895592,0.6039414405822754,0.6179431676864624,,,,,,,,
backward,100,train,0,0.005,2,,,,,,,,,,,,0,0.09429729115375174,,,,,,,,,,,,,,,
backward,100,train,1,0.005,2,,,,,,,,,,,,0,0.008720827424805611,,,,,,,,,,,,,,,
forward,100,val,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6513350605964661, 0.6487219333648682]",,,,0,,,0.7078221440315247,0.6971924304962158,0.010803830809891224,0.010923059657216072,0.6513350605964661,0.6487219333648682,0.9997053146362305,0.003548429347574711,0.078899085521698,0.9996821880340576,0.9995132684707642,0.000740547722671181,0.09157717227935791,0.9996206164360046
forward,100,val,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6043885946273804, 0.6183851957321167]",,,,0,,,0.9811539053916931,0.9802839159965515,0.005838767625391483,0.006649307906627655,0.6043885946273804,0.6183851957321167,0.9973266124725342,0.011255157180130482,0.24697238206863403,0.9971938729286194,0.9928808808326721,0.0031454074196517467,0.23885157704353333,0.9926791191101074
forward,100,test,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6513350605964661, 0.6487219333648682]",,,,0,,,0.7078221440315247,0.6971924304962158,0.010803830809891224,0.010923059657216072,0.6513350605964661,0.6487219333648682,0.9997053146362305,0.003548429813235998,0.078899085521698,0.9996821880340576,0.9995132684707642,0.00074054766446352,0.0915771871805191,0.9996204376220703
forward,100,test,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6043885946273804, 0.6183851957321167]",,,,0,,,0.9811539053916931,0.9802839159965515,0.005838767625391483,0.006649307906627655,0.6043885946273804,0.6183851957321167,0.9973266124725342,0.011255157180130482,0.24697235226631165,0.9971938729286194,0.9928809404373169,0.0031454074196517467,0.23885157704353333,0.9926791191101074
forward,150,train,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7013325691223145, 0.6936468482017517]",,,,0,,,0.7543827891349792,0.7355406880378723,0.023815998807549477,0.021160148084163666,0.7013325691223145,0.6936468482017517,,,,,,,,
forward,150,train,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.624267578125, 0.6379240155220032]",,,,0,,,0.9820477366447449,0.9815588593482971,0.02026568353176117,0.020439639687538147,0.624267578125,0.6379240155220032,,,,,,,,
backward,150,train,0,0.005,2,,,,,,,,,,,,0,0.07464327996374966,,,,,,,,,,,,,,,
backward,150,train,1,0.005,2,,,,,,,,,,,,0,0.007904413415873217,,,,,,,,,,,,,,,
forward,150,val,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7022165060043335, 0.694423496723175]",,,,0,,,0.7561582922935486,0.7369691729545593,0.011634042486548424,0.011064033024013042,0.7022165060043335,0.694423496723175,0.9995231628417969,0.004324267618358135,0.11939221620559692,0.999496340751648,0.9992910623550415,0.000895905657671392,0.12430021166801453,0.9993658661842346
forward,150,val,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6246311664581299, 0.6382502317428589]",,,,0,,,0.9866088628768921,0.9859842658042908,0.0045748865231871605,0.005159494932740927,0.6246311664581299,0.6382502317428589,0.9987913966178894,0.007856306619942188,0.12666374444961548,0.9985150098800659,0.9921533465385437,0.003007338149473071,0.21912029385566711,0.9939452409744263
forward,150,test,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7022165060043335, 0.694423496723175]",,,,0,,,0.7561582922935486,0.7369691729545593,0.011634042486548424,0.011064033024013042,0.7022165060043335,0.694423496723175,0.9995231628417969,0.004324267618358135,0.11939221620559692,0.999496340751648,0.9992910623550415,0.000895905657671392,0.12430021166801453,0.9993658661842346
forward,150,test,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6246311664581299, 0.6382502317428589]",,,,0,,,0.9866088628768921,0.9859842658042908,0.004574886057525873,0.005159494932740927,0.6246311664581299,0.6382502317428589,0.9987913966178894,0.007856306619942188,0.12666374444961548,0.9985150098800659,0.9921533465385437,0.003007338149473071,0.21912029385566711,0.9939452409744263
forward,200,train,0,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.738250732421875, 0.7255205512046814]",,,,0,,,0.786312997341156,0.7619665861129761,0.021862704306840897,0.01975194178521633,0.738250732421875,0.7255205512046814,,,,,,,,
forward,200,train,1,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6418420076370239, 0.6538909077644348]",,,,0,,,0.9833468198776245,0.9815322160720825,0.01349548902362585,0.014711950905621052,0.6418420076370239,0.6538909077644348,,,,,,,,
backward,200,train,0,0.003,2,,,,,,,,,,,,0,0.06933493930263866,,,,,,,,,,,,,,,
backward,200,train,1,0.003,2,,,,,,,,,,,,0,0.006214058654827824,,,,,,,,,,,,,,,
forward,200,val,0,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7387064099311829, 0.7258915305137634]",,,,0,,,0.7865821123123169,0.7621647119522095,0.011132611893117428,0.010473798960447311,0.7387064099311829,0.7258915305137634,0.9995389580726624,0.004216529428958893,0.10634899139404297,0.9995307922363281,0.9992048144340515,0.0009296552161686122,0.1361321210861206,0.9992541670799255
forward,200,val,1,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6420691609382629, 0.6541086435317993]",,,,0,,,0.9871896505355835,0.9856215715408325,0.004635201301425695,0.00547175295650959,0.6420691609382629,0.6541086435317993,0.9991219639778137,0.0066430773586034775,0.08027070760726929,0.998984694480896,0.989432692527771,0.0034397668205201626,0.29606810212135315,0.9919548630714417
forward,200,test,0,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7387064099311829, 0.7258915305137634]",,,,0,,,0.7865821123123169,0.7621647119522095,0.011132611893117428,0.010473798960447311,0.7387064099311829,0.7258915305137634,0.9995389580726624,0.004216529428958893,0.10634899139404297,0.9995307922363281,0.9992048144340515,0.0009296552161686122,0.1361321210861206,0.9992541670799255
forward,200,test,1,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6420691609382629, 0.6541086435317993]",,,,0,,,0.9871896505355835,0.9856215715408325,0.004635201301425695,0.0054717534221708775,0.6420691609382629,0.6541086435317993,0.9991219639778137,0.00664307689294219,0.08027070760726929,0.998984694480896,0.989432692527771,0.0034397668205201626,0.29606810212135315,0.9919548034667969
forward,250,train,0,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7569592595100403, 0.7421567440032959]",,,,0,,,0.8008083701133728,0.7754198908805847,0.020570453256368637,0.018811004236340523,0.7569592595100403,0.7421567440032959,,,,,,,,
forward,250,train,1,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6510473489761353, 0.6627486348152161]",,,,0,,,0.9857654571533203,0.9842545390129089,0.013889215886592865,0.014815396629273891,0.6510473489761353,0.6627486348152161,,,,,,,,
backward,250,train,0,0.0018,2,,,,,,,,,,,,0,0.05654737062311261,,,,,,,,,,,,,,,
backward,250,train,1,0.0018,2,,,,,,,,,,,,0,0.004910427330492682,,,,,,,,,,,,,,,
forward,250,val,0,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7572015523910522, 0.7423720359802246]",,,,0,,,0.8013854622840881,0.7755669355392456,0.010562526062130928,0.010063248686492443,0.7572015523910522,0.7423720359802246,0.9995104670524597,0.004449643660336733,0.11258372664451599,0.9994866251945496,0.9991427659988403,0.000987923820503056,0.13088691234588623,0.999143123626709
forward,250,val,1,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6511663794517517, 0.6628556251525879]",,,,0,,,0.9899065494537354,0.9885205030441284,0.0038080387748777866,0.004538840614259243,0.6511663794517517,0.6628556251525879,0.9990209937095642,0.006590461824089289,0.09979289770126343,0.9989969730377197,0.9897588491439819,0.0034898752346634865,0.299407422542572,0.9920864105224609
forward,250,test,0,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7572015523910522, 0.7423720359802246]",,,,0,,,0.8013854622840881,0.7755669355392456,0.010562526062130928,0.010063248686492443,0.7572015523910522,0.7423720359802246,0.9995104670524597,0.00444964412599802,0.11258372664451599,0.9994866251945496,0.9991427659988403,0.0009879237040877342,0.13088691234588623,0.999143123626709
forward,250,test,1,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6511663794517517, 0.6628556251525879]",,,,0,,,0.9899065494537354,0.9885205030441284,0.0038080387748777866,0.004538840614259243,0.6511663794517517,0.6628556251525879,0.9990209937095642,0.006590461824089289,0.09979289770126343,0.9989968538284302,0.9897588491439819,0.00348987546749413,0.2994074523448944,0.9920864105224609
